country,year_of_discovery,find_spot_id,find_spot_name,total_number_of_coins,terminal_year_earliest,terminal_year_latest,lat,long,summary,disposition
Morocco,1930,5228,VOLUBILIS 1930,105,119,122,34.074,-5.556,"A hoard of at least 105, possibly up to 115, denarii found at the end of December 1930, of which only 105 are still identified in the records of Rabat Museum. Chatelain, the original excavator, listed 114 coins in the find, including 2 coins of Juba II, 1 of Nero, 1 of Galba, 9teen of Vespasian, 7 of Titus, 20-3 of Domitian, 3 of Nerva, 40-8 of Trajan and 10 of Hadrian. However it is clear that Chatelain misidentified 2 of the Republican denarii as coins of Juba II. The next publication of the hoard, by Ruhlmann, came in 1933. This list largely agrees with the records kept by Rabat Museum, but includes 10 extra coins, taking the total up to 115, which must now be regarded as lost. The missing coins listed by Ruhlmann are as follows: 1 Republican denarius, 1 denarius of Vespasian, 2 denarii of Domitian, 5 denarii of Trajan and 1 Hadrianic denarius. There are no further details concerning the types of these coins, because Ruhlmann only published in detail the 9 latest specimens from the find. The whole hoard was contained in a hollow bracelet and was probably buried circa 122.",Rabat Museum
UK,2002,15073,ASHWELL (CONTEXT 201/206),3,10,40,52.044311,-0.17877547,"A 'placed deposit' in context 201/206 which included 3 coins, a gold stater of Tasciovanus, a silver North-Eastern half-unit and a copper alloy unit of Cunobelin. The non-coin objects consisted of contained 2 iron spearheads, a sherd of Roman glass and a fragment of copper alloy sheet. This deposit is difficult to date from the artefacts but falls within the Roman period, possibly the first century AD.",British Museum
Egypt,1933,7884,KOM AUSHIM A96,57,264,265,29.52003,30.90224,57 billon: Hadrian - Gallienus (Salonina) (AD 264-265) found as an unprotected heap on the floor of an underground room during excavations of a house. Range: Hadrian - Gallienus (AD 260-268).,"37 in Ann Arbor, the rest in various Egyptian museums"
UK,1977,2353,WALTHAM ST. LAWRENCE,198,141,161,51.48616,-0.83482841,"The hoard of 175 gold and silver Iron Age coins, and 23 Roman denarii, ranging from from c. 50 BC to the latter half of the second century AD, uncovered on a field at Waltham St. Lawrence.",British Museum (part)
France,1939,8688,LA CHAPELLE-DU-MONT-DU-CHAT,238,312,337,45.693,5.851,"(250) 238 nummi: Tetrarchy - Constantine I (AD 312-337) Mints: Treveri 59; Lugdunum 116; Londinium 12 (1 Imitation); Roma 11; Ticinum 24; Aquileia 4; Siscia 4; Carthago 7, 1 uncertain.","Museum d'Aix-les-Bains, France (187 coins); collection Duc (40 coins); collection Lagier-Bruno (12 coins)"
Greece,1967,6779,PLAKANIDA 1967,180,260,268,39.10564,21.15964,"The hoard comprised 180 Provincial bronzes from Nicopolis, found next to a small countryside road, at Phloriada-Valtos, Plakanida, at the border of Aetolia and Acarnania. The list given here follows Calomino.",NA
UK,1873,1041,BORDEN 1873-1996,13,-20,-19,51.326023,0.69692841,"A scattered hoard with a complexe record, containing a minimum of perhaps 10 or 11 staters of Cunobelin, together with an aureus of Augustus.",Dispersed through trade
Germany,1906,17015,KASTELL ZUGMANTEL KELLER 83,14,223,230,50.18977,8.20364,14 denarii (late Republic to Severus Alexander) were found in 1906 in front of the door sill of cellar 83 (in the Roman settlement).,NA
Greece,2004,6908,DION 2004,14,244,249,40.17724,22.49293,"14 bronze coins, ranging from Caracalla to Philip, found in a clay vessel in the destruction layer of a building in the north section of the Agora. More than 100 bronze (provincial, judging from those ill. in fig. 4 in AEMTh 18, 2004, p. 382) coins were also found in the same layer.",NA
Turkey,2019,20959,PENKALAS 2019 B,10,-19,-18,39.201222026936,29.612409090835,"10 cistophori: 2 Mark Antony, 8 Augustus (19-18 BC). Found with a small ceramic vessel.",NA
France,1832,5801,ROMILLY-SUR-ANDELLE,900,238,244,49.331344,1.2541791,"The hoard comprised a vessel containing approximately 900 silver coins (denarii). The older coins show wear patterns consis10t with long circulation, while the more recent issues were in mint condition: Hadrian (Sabina Augusta) - Gordian III (AD 238-244).",M. Lebrun
Germany,1872,3004,RINGBERG,14,193,211,48.90278,11.97033,"An explosive blast occurred at a rocky knoll of Ringsberg, which was detonated for the extraction of hydraulic building material. An undetermined number of silver coins was ejected with the rocky material. The coins appeared situated in various small cavities of Jurassic rock and were probably concealed there. The find belongs to the denarii hoards from the Alemanni of the first half of the third century. 7 coins were described, nothing is known of the others.",NA
France,1813,12373,LAHARMAND,500,180,192,48.1602,5.0925,It comprised c. 500 denarii found with a vessel:Domitian - Commodus (AD 180-192).,NA
UK,1911,1603,CORBRIDGE (SITE XXVIII),8,125,128,54.970615,-2.0327732,"A find, comprising 1 aureus and 7 denarii, was made at the south end of site XXVIII. The coins were found loose on the floor of a house of the Anto9 period.",Corbridge Museum
Bulgaria,1941,3315,LEVKA 1941,67,247,249,41.871,26.266,"67 silver coins: 21 antoniniani (radiates), 46 denarii: Vespasian - Philip I (AD 247-249).","National Archaeological Institute with Museum, Sofia, Bulgaria"
Israel,1996,7639,CAESAREA 1996,81,383,395,32.4995,34.8911,The hoard comprised 81 bronze coins dated between AD 341-346 and AD 383-395.,Israel Antiquities Authority (IAA 67983-68063)
France,1912,8724,ANNECY 1912,4,238,244,45.909,6.119,"4 coins: 1 denarius, 2 plated coins, 1 bronze coin: Tiberius - Gordian III (AD 238-244); silver w8: 6.1-7.4 g. Found together with silver inscribed objects (patera, 2 rings), 2 statuettes, 3 hair-pins.","Musée d'Art et d'Histoire de Genève, Switzerland"
Belgium,1853,8227,ERPENT,8,337,341,50.452,4.905,(?) 8 nummi: House of Constantine I (AD 337-341).,"Archaeological Museum, Namur, Belgium (8 coins)"
France,1910,9309,CARANTEC,32,-152,-52,48.668,-3.914,"The hoard contains 40-50 coins and a decorated ring. They include over 12 electrum staters and 5 electrum quarter staters attributed to the Gallic Osismii tribe. 2 uncertain Osismii coins, 2 Coriosolitae billon staters and 12 petit billons armoricains were also recorded.","Archaeologists from Rennes: Harscouet of Kavel, Bezier and Moucoude; (the coins); Laurence de la Barre, lawyer from Morlaix (the ring)"
France,1960,12809,MEUSSIA,399,37,37,46.499,5.726,"399 silver coins: 245 republican, 22 serrati, 4 republican quinarii, 128 imperial denarii: Republic - Gaius (AD 37-38).","The casts of these coins are in the Musée d'Archéologie de Lons-le-Saunier, France. Since December 7, 1960, 240 coins are kept in the same museum."
France,1956,12653,BOURGES 1956,12,264,265,47.085,2.397,"Unknown initial number of coins. 12 bronze coins were examined: 3 double sestertii, 8 sestertii, 1 as: Titus - Postumus (AD 264-265).",NA
Luxembourg,1928,4204,LENNINGEN 1928,8,316,316,49.601,6.367,"Found in a cup (that was discarded), the hoard was recorded 10 years after being found. 8 coins to the coin level. 2 copies; 5 nummi Silver: 1, 2 coins; Silver w8: 2.95g",NA
UK,2000,15195,HALLATON HELMET DEPOSIT 74,441,30,50,52.55626,-0.85094169,Hallaton: hoard associated with the helmet from context 74. It comprises 434 Iron Age coins and 7 Roman denarii.,Leicestershire County Council
Germany,1993,5452,KALKRIESE 1993 A,19,-2,4,52.4082,8.1207,"19 coins: 15 denarii, 3 quinarii, 1 aureus: Republic - Augustus (2 BC - AD 4).",NA
Portugal,1942,17890,HERDADE DA TORRE,200,393,423,38.020362431181,-7.4771224420058,200 nummi found with a ceramic vessel: Maximian I - House of Theodosius I (AD 393-423).,NA
Czech Republic,1868,15972,HROZNOVÁ LHOTA,60,408,450,48.911405,17.415985,"Around 60 coins, 41 pieces are known: Vespasian – Theodosius II (AD 408-450).","Museum of Moravia, Brno, Czech Republic; Collection Červinkova"
Romania,1934,2592,MERA,19,139,139,45.767545,26.97394,The hoard comprised a total of 22 denarii dating from the Republic to Antoninus Pius. There are no further details about the structure of the hoard.,"National History Museum, Bucharest, Romania (22 coins)"
UK,1845,15362,TOLLARD ROYAL,20,-60,-20,50.952399,-2.0867898,"Report ca. 20 of Iron Age silver coins found in the 1840's, at Tollard Royal. 1 of them is probably is probably SCBI 24, no. 909, in Salisbury Museum.",Salisbury Museum
France,2002,13005,CHEVROCHES 2002 2,263,316,317,47.456,3.542,"263 coins found in a beaker covered by a plate: 1 denarius, 125 antoniniani (radiates), 3 double sestertii, 1 sestertius, 134 nummi: Trajan - Constantine I (AD 317).",NA
Spain,1900,17780,ALCARACEJOS,174,393,395,38.388018965797,-4.96739927865,"174 coins: 32 antoniniani (radiates), 142 nummi: Gallienus - Theodosius I (Honorius) (AD 393-395).","Casa-Museo Posada del Moro, Torrecampo, Spain"
Spain,1969,4769,EL MASNOU,17,244,249,41.481,2.315,The hoard was concealed under 3 st1 slabs. There was no evidence of a container.,NA
Italy,1891,16197,VERONA 1891 - PONTE POSTUMIO,475,240,240,45.446506,11.0005,"475 silver coins: 1 Celtic drahm, 1 provincial drachm, 3 republican denarii, 470 imperial, found in the river near the former Postumius Bridge pillar. It was presumed that the coins may have been kept in a chest/box: Celtic - Gordian III (AD 240).","Musei Civici di Castelvecchio di Verona, Italy"
UK,1867,14623,WITHAM FRIARY,111,383,388,51.167647,-2.3732423,"Details from Pastscape: ""111 Roman coins were found at Witham Friary when draining a field belonging to Mr James Croom. They were well preserved, about the sizes of shillings and 6pences, and all but 1 were found in a round hole covered by a flat st1, about 12 inches below the surface. Some pieces of Roman ware were found at the same time....The collection was dispersed, but 6 siliquae, Julian II - Magnus Maximus (AD 360-388), were bought by J W Singer, the Frome brass founder, and are now in Somerset County Museum. Taunton Museum supposedly have no record of these coins, but the Ashmolean Museum have a bronze fibula with Roman coins of c. A.D. 390, at Witham, in 1867. A late 4th century hoard.""",NA
Sweden,1879,4628,SANDBY,4,473,474,57.17636,17.023155,4 solidi: Theodosius II - Glycerius (AD 473-474); gold w8: 17.8 g. Found at different times but in same field,"Swedish History Museum, Stockholm (inv.nos. 6386, 8856, 10674, 11222)"
France,1988,7063,PÉCY,1133,188,189,48.656,3.078,"The hoard comprised a total of 1133 coins, including 1031 sestertii, 68 dupondii, 26 asses, 3 dupondii or asses and 5 imitations: Gaius - Commodus (AD 188-189). They were found during the excavation of building C in a Gallo-Roman vicus.","Cabinet des médailles, Paris, France"
Portugal,1903,17899,MONTE DO CASTELO,100,383,402,41.652399509381,-8.4701109588591,Over 100 nummi: Constantius I - House of Theodosius I (AD 395-402),NA
Ukraine,2017,18606,KHIDNOVYCHI,559,202,210,49.729,22.9388,559 denarii - 1607.31 g found with a ceramic vessel: Nero - Septimius Severus (AD 193-211). ToOn the same field were found a rectangular bronze pendants and 1 of gold and a brooch. Uncertain whether these artefacts are connected to the hoard.,NA
Belgium,1850,8418,SAINT-LÉGER 1850 2,45,309,313,50.705682,3.314077,45 nummi: Constantine I and Licinius I (AD 309-313).,"Collection E.C. Lefèvre, Brugge, Belgium, in 1851"
France,1830,6277,OYONNAX,130,306,337,46.257,5.655,"The hoard was found in a ceramic vessel within the remains of a wooden box, half-filled with ash. The coins are described as '130 gold coins of Constantine, all with the same reverse type.' TAF questions whether they were really gold coins.",NA
Belarus,2018,17424,BRONNAYA HARA,7,337,361,52.6115,25.0983,"A set of 7 gold pendants made of solidi from the Constantinian period was found by a treasure hunter near Bronnaja Hara village in the spring of 2018. The 6 coins available for study were struck between the years 335 and 347. All of them had fluted suspension loops attached, uniform in type, and pointing to the integral rather than combined nature of the set. The coin-pendants could either be a hoard or a part of a funeral assemblage.",private collection
Bulgaria,1967,12302,MINERALNI BANI,53,243,244,41.94,25.3479,53 silver coins found with a purse in the fortress wall: Antoninus Pius - Gordian III (AD 243-244).,"Regional History Museum, Haskovo, Bulgaria; inv. no. N 1229-1238"
UK,2000,719,"PLANTATION PLACE, FENCHURCH STREET",43,174,174,51.503293,-0.085155684,"This hoard of 43 aurei, ranging from Nero to Marcus Aurelius, was discovered in June 2000 during the archaeological excavation at Plantation Place, Fenchurch Street, in the City of London. The coins were discovered in situ within a uniform context of silty brick-earth with organic inclusions. The absence of coins of Commodus suggests a deposition date probably no later than AD 180.",NA
Bulgaria,2013,10152,LOMETS 2013,11,238,244,42.985,24.6739,"During archaeological excavations, 11 burned bronze coins were found on the south-east corner of the basilica: 1 Rome, 10 provincial: Claudius I - Gordian III (AD 238-244)",NA
Ukraine,2009,20707,BAIKIVKA,160,180,192,49.4992922451,28.4062254325,"A hoard of at least 160 Roman imperial denarii was found by a treasure hunter in 2009 or 2010 near the village of Baikivka. According to his information, the hoard was partially ploughed, but the main part of it was at a depth of ca. 50 cm together with fragments of a vessel (pot?). The coins had traces of bronze oxides. Photographs of the deposit have not been preserved, but it is known that most of the coins date from the Nerva-Anto9 dynasty, including coins of Antoninus Pius and Commodus. The fate of the coins is unknown.",NA
Spain,1986,17629,REGINA TURDULORUM,818,271,274,38.20256496006,-5.9524315587812,"820 coins of which 818 are preserved, all imitation of antoniniani (radiates) of Claudius II, Claudius II (Divus), Tetricus II.","Museo Arqueológico Provincial de Badajoz, Spain"
Italy,1889,13911,PRATOCOLOMBAJO,20,238,244,45.630322,10.006325,Circa 20 sestertii of Gordian III (AD 238-244) found in a layer of ashes.,NA
Belgium,1892,8348,KONINKSEM I,300,271,274,50.765,5.44,"(300) 57 antoniniani (radiates): Gallienus, Postumus, Tetricus I (AD 271-274).","Collection L. Renard-Grenson, Liège, Belgium (1967)"
Spain,1982,8441,SEGOBRIGA 1982,21,14,37,39.8851,-2.814,"21 provincial asses of Tiberius: 20 Segobriga, 1 Turiaso.",NA
Portugal,1990,12892,SÃO MAMEDE,5,145,160,39.325185334933,-9.1786920878927,Unknown originally number of coins. Only 5 denarii are known: Tiberius - Antoninus Pius (Marcus Aurelius Caesar) (AD 145-160).,NA
Greece,1991,6774,ELEUTHERNA 1991-2,42,253,268,35.329,24.668,"The hoard comprised 42 bronze coins from Nero to Gallienus including imperial bronzes (sestertii) and Provincial bronzes from Knossos, Kydonia, Koinon of Crete and Alexandreia Troas.","Archaeological Museum, Rethymno"
Germany,1904,17676,NIEDERINGELHEIM 1904,543,346,361,49.97756,8.07246,"A hoard of 543 Roman coins from the time of Constantine I, found in 2 small vessels hidden in a house with a mosaic floor.",NA
Israel,1975,7695,JERUSALEM - WESTERN AND SOUTHERN WALLS 1975 A,34,69,70,31.776,35.234,The hoard comprised 34 bronze coins deposited during the First Jewish Revolt (AD 66-72).,Israel Antiquities Authority (IAA 45379-45423; 45471; 45823)
Ukraine,2022,20721,BAR – SURROUNDINGS,9,251,253,49.0771657741,27.673203743,"A small hoard of 9 antoniniani: Gordian III to Trebonianus Gallus (AD 251-253) was discovered by a treasure hunter in early September 2022 possibly near the town of Bar in the Vinnitsa region. Information about the find and photos of the coins were published on the Ukrainian treasure hunter forum Violity September 16, 2022. The conditions of discovery of the hoard are unknown. At the end of September 2022, 5 of the 9 coins were sold at a Violity auction. The further fate of the other coins is unknown.",Sold
Belgium,1876,3926,THULIN 1876,698,260,269,50.429,3.739,"698 silver coins: 1 denarius, 697 antoniniani (radiates): Elagabalus - Postumus (AD 268); silver w8: 190.0-1811.7 g.","Cabinet des Médailles, Bruxelles, Belgium (10 coins of Postumus); collection De Bove (34 coins), in 1882"
UK,1992,15370,URCHFONT 1992-2005,16,-20,10,51.294122,-1.9583597,"16 Iron Age silver coins, found over a period of several years in a field.",Wiltshire Heritage Museum
