country,year_of_discovery,find_spot_id,find_spot_name,total_number_of_coins,terminal_year_earliest,terminal_year_latest,lat,long,summary,disposition,century
"England, United Kingdom",1989,14828,HADDISCOE 1989,412,260,296,52.516218,1.5948139,"HER record of an unrecorded late third-century hoard found by a metal-detectorist along with pottery sherds, a bracelet and a finger ring ""with opposed dolphins"".",NA,III century
France,1988,6972,PARIS 1988 - (QUARTIER VAL-DE-GRÂCE),650,268,270,48.844,2.341,"The hoard comprised two separate deposits. The first contained 28 sestertii, dupondii and asses from Trajan to Postumus. The second contained 622 radiates from Philip I to Victorinus with a tpq of AD 270. The circumstances of discovery means that a clear relationship between the two hoards cannot be established with any certainty.",NA,III century
Luxembourg,1859,3890,SCHLINDERMANDERSCHEID,600,271,274,49.9325683,6.0623408,54 from the 600 coins are known. All are antoniniani (radiates); silver weight: c.162g.,NA,III century
Belgium,1993,8490,BLICQUY 1993,203,260,268,50.588,3.686,"203 silver coins, 5 denarii, 198 antoniniani (radiates), found in earthenware with two golden jewels: Republic - Postumus (AD 260-269).",NA,III century
Egypt,1963,7866,EL ARISH,16000,215,296,31.132093,33.8032762,"The hoard comprised around 16,000 antoniniani, found around 1963. Nothing further is known about it.",Unknown,III century
Austria,1971,3691,FLAVIA SOLVA 1971,17,270,275,46.79,15.56,17 antoniniani (radiates) found in the wall plaster of a domestic building: Valerian I and Gallienus/Gallienus (sole) - Aurelian (AD 270-275); silver weight: 5.6-20.3g.,"Landesmuseum Joanneum, Graz, Austria",III century
Serbia,1995,16530,SUPSKA 1995,935,236,238,43.983102,21.361258,933 denarii and 2 antoniniani (radiates) spanning from Mark Antony to Maximinus I (AD 235-238).,"National Museum, Belgrade, Serbia",III century
France,1873,3338,MINZIER,31,259,268,46.053,5.991,(c. 180) 31 antoniniani (radiates). Although are mention imperial portraits from Pupienus to Gallienus and Salonina the only more accurate Information on 31 coins is for issuers from Gordian III to Valerian I. The tpq hypothetically can be placed on AD 268; silver weight: 225.0 g.,"Musée Château d'Annec, France (partially); Inv.no. 5352; registre d'entrées, I, p. 184, no. 5352",III century
Bulgaria,1980,10337,TRESKAVETS,29,222,235,43.1652,26.3219,Unknown number of silver coins. 29 coins entered the museum collection in Targovishte: Vespasian - Severus Alexander (AD 222-235).,"History Museum, Targovishte, Bulgaria; inv.no. 1336 1-29",III century
France,1864,5708,ROUEN 1864 1,85,253,253,49.4392,1.0887,"The hoard comprised a metal vessel containing 43 Roman coins, including 4 bronzes and 39 denarii and radiates from Trajan to Valerian I and Gallienus/Gallienus (sole)(Gallienus) (AD 253-268). The hoard, missing 10 coins, is in the collections of the Musée de Rouen. The silver mirror and vessel are lost. In the Hoard file in the Archives of the Musée des Antiquités is a handwritten note without a date (April 1912) listing 38 coins.",Musée des Antiquités de Rouen,III century
Bulgaria,1973,3326,MAKOTSEVO,15,238,244,42.694,23.796,"50 silver coins. 15 pieces were seen: 5 antoniniani, 10 denarii; silver weight: 65.2-131.5 g.",NA,III century
France,1881,6113,LE SABLON,444,251,253,49.1193,6.1756,444 silver coins found with a bronze vessel: Domitian - Trebonianus Gallus (AD 251-253). Together were found two silver spoons,NA,III century
Bulgaria,1960,10172,VLADISLAV 1960,25,222,235,43.19,25.995,"25 provincial bronze coins found in a ceramic vessel: Antoninus Pius - Severus Alerxander (AD 222-235). Mints: Nicopolis ad Istrum, Marcianopolis","Local museum, Strazhitsa, Bulgaria",III century
France,1956,7139,AUTUN 1956,63,260,260,46.954,4.304,The hoard was found in an amphora and comprised 63 coins of Elagabalus to Valerian I and Gallienus (AD 253-260).,NA,III century
Austria,1874,13146,EFERDING,350,218,222,48.309,14.02,350 denarii found with a ceramic vessel. Only coin of Julia Maesa is known.,Lost,III century
France,1991,7202,ARLEUF 1991,1071,271,274,47.06,4.009,"The hoard was found in a Roman theatre and comprised 1,065 coins. 12 imitations of antoniniani (radiates) of Tetricus I. 1,053 blanks and 6 rejected blanks.",NA,III century
France,1905,5867,SILLÉ-LE-GUILLAUME,2000,271,274,48.182,-0.127,"Chappée and the Vicomte d'Elbenne bought two lots of coins (approximately 2,000) which were sold as part of a hoard weighing 20kg. They were found in a ceramic urn in a field next to the station in Sillé-le-Guillaume or in Rouessé-Vassé or in Mayenne (Voutré or Sainte-Suzanne). The Musée du Mans has preserved a manuscript note related to a lot of 583 coins weighing 1,453g and quantifying these coins by emperor: Valerian I and Gallienus/Gallienus (sole) - Tetricus I (AD 271-274).",NA,III century
Romania,1974,16395,SLOBOZIA,3000,244,249,45.031552,23.232238,"3,000 coins: Septimius Severus – Philip I (AD 244-249). No further details.","National History Museum, Bucharest, Romania (unknown number of coins)",III century
France,1824,7003,ROSNY-SUR-SEINE 1824,609,276,282,49.001,1.633,"The hoard comprised a coarseware vessel containing 600 coins, apparently antoniniani (radiates). A further 9 coins were recovered from the bed of a small stream that ran into the pond. These coins were of the same emperors as those contained in the hoard.",NA,III century
Switzerland,1852,6482,SERRAVALLE TI - MALVAGLIA 1852,2032,285,285,46.414602348,8.9799793,"Several thousand Roman coins reported to have been found in 1852. 32 coins, findspot mentioned ""Malvaglia"" and ""Val di Blenio"", entered the collection of the Antiquarische Gesellschaft Zürich (AGZ) and have now integrated the collections of the Schweizerisches Nationalmuseum, Zürich. They are probably part of this hoard (32 antoniniani, Aurelian to Diocletian).",Schweizerisches Landesmuseum Zürich (32 coins); the other ones are lost.,III century
France,1891,7341,ETANG-SUR-ARROUX,21,276,282,46.875,4.741,"The hoard was found hidden in the hollow base of a statue and comprised coins of Postumus, Victorinus, Tetricus, Claudius II, Probus and Tacitus. The nummus of Constantine I/Gratian, probably, a intruder.",NA,III century
Germany,1909,16520,BAUMGARTENBRÜCK,10,241,244,52.3591,12.9643,"An Antoninianus of Gordian III, discovered along with 10 other similar coins in 1909 during the construction of the Baumgartenbridge over the Havel-Schielow lake.",NA,III century
France,1834,7174,ALIGNANT-DU-VENT,50,253,268,43.47,3.342,The hoard was found in a funerary urn and apparently comprised 50 'small bronzes' or radiates of Gallienus.,NA,III century
Luxembourg,1892,3862,REICHLANGE,1600,260,269,49.7731,5.92662,"The hoard was found in pot with 1,600 low-grade silver coins of Postumus. Silver: c.1600 (500) coins; Silver weight: c.432",NA,III century
Germany,1980,17212,NIEDERZIER,3,260,268,50.88333,6.46667,"Three coins of Postumus were found in the basement area of the hypocaust heating room inside the main building of a villa rustica located north-east of Niederzier, in the 'München Busch' wooded area.",NA,III century
Belgium,1858,8304,ZINGEM,400,260,269,50.901,3.653,c. 400 of antoniniani (radiates): Philip I - Postumus (AD 260-269).,"Town museum, Oudenaarde, Belgium (some coins and the vessel); collection C.A. Serrure, in 1861",III century
Bulgaria,1975,12059,PLOVDIV 1975 B,23,244,249,42.135,24.745,"23 silver coins found in a ceramic vessel: 10 denarii, 11 antoniniani: Septimius Severus - Philip I (AD 244-249).","Museum of Archaeology, Plovdiv, Bulgaria; inv. no. 2678, 23 coins",III century
Israel,1930,8014,SCHALIT HOARD,75,251,253,31.768,35.214,"The hoard comprised 75 tetradrachms (Nero-Trebonianus Gallus), found in the vicinity of Jerusalem.","Dispersed, Formerly owned by Dr. Schalit (Jerusalem)",III century
France,1830,5761,BEAUMONT-LE-ROGER 1830,400,260,269,49.077,0.77,The hoard comprised 'a block of between 200 and 400 radiates.': Gordian III - Postumus (AD 260-269.,NA,III century
France,1882,8590,LA BUISSIÈRE,1700,276,282,45.405,5.978,1700 antoniniani (radiates): Valerian I/Gallienus - Probus (AD 276-282).,NA,III century
France,1975,3737,JUBLAINS 1975,38,271,274,48.254,-0.4982,38 imitation antoniniani (radiates) of Tetricus I found under the granite foundations of a central building from the fort.,NA,III century
Bulgaria,1994,12070,BOTEVGRAD,22,249,251,42.909,23.796,320 denarii and antoniniani found in a building from the ancient settlement. 22 coins were reviewed: Gordian - Trajan Decius (AD 249-251).,NA,III century
Egypt,1930,7873,ALEXANDRIA A93,26,260,268,31.2061,29.9262,"A hoard of 25 aurei (Faustina I - Trajan Decius), one medallion of Gallienus and 16 articles of jewellery, found at Octavian Augustus Street in the ancient Jewish quarter in Alexandria.",Alexandria museum,III century
Romania,1973,2924,BLĂGEȘTI,46,222,222,46.686,26.676,Unknown initial umber of coins. 46 denarii: Vespasian - Elagabalus (AD 222).,County Museum of Bacău,III century
France,1914,6970,PARIS 1914-1916,86,293,294,48.845,2.353,The hoard comprised a vessel containing approximately 150 antoniniani (radiates) from Valerian I to Galerius (Caesar) with a tpq of AD 293 to 294. It was found during the excavation of the Roman amphitheatre.,NA,III century
Bulgaria,1918,10424,SMYADOVO 1918,520,244,249,43.065,27.016,"520 imperial and provincial bronze coins: Trajan - Philip I (AD 244-249). The bulk of the coins consists in issues of Marcianopolis (249+ ex.), followed by coins from Odessus, Tomis, Anchialus, Mesembria, Dionysopolis and Bizya.","National History Museum, Sofia, Bulgaria (450 coins)",III century
Germany,1980,16845,TRIER DOM LIEBFRAUEN-AREAL 1980 A,43,260,261,49.756111,6.643056,"On the eastern exterior of the late Roman NO-tower of the cathedral in Trier, a shaft for the protection of the tower foundation was laid out during maintenance work in 1980. The hoard was dug out in a depth of 5.20m. The 43 coins were soldered together in spherically formed clumps. The coins were originally preserved in a leather bag and lay on an antique stone floor.",NA,III century
Syria,1931,9794,DURA EUROPOS 6,276,253,253,34.747,40.73,"A hoard of 276 tetradrachms (Caracalla - Trebonianus Gallus) from Dura Europos, found in room 2 of B. 8, east of the Agora.",Yale University,III century
Bulgaria,1942,3153,BELOZEM,237,246,247,42.196,25.046,237 silver denarii and antoniniani: Hadrian - Philip I (AD 244-249); silver weight: 297.8-690.4 g.,"Museum of Archaeology, Plovdiv, Bulgaria; inv.no. 1881",III century
Poland,1970,16224,MOKRACZ,100,211,217,51.341106,19.465113,"Hoard of circa 100 coins. Only two pieces are known: Claudius I sestertius, Caracalla provincial bronze minted in Serdica.",NA,III century
France,1990,13036,BRAY 1990'S,1049,244,249,49.107,0.842,"1,049 bronze coins found in three ceramic vessels placed one next to the other: 1,045 sestertii, 3 dupondii, 1 as: Nero - Philip I (AD 244-249).",Cabinet des médailles de la Bibliothèque Nationale de France,III century
France,1846,5836,AVEZÉ,146,218,222,48.227366,0.675669,"The hoard comprised a glass bottle containining more than 146 denarii from Nero to Elagabalus. The glass bottle, which acted as the container for the hoard, is preserved by the Musée de Mans (Inv. V. 62)",Musée de Mans,III century
"England, United Kingdom",1984,14845,GRIMSTON,8,253,260,52.773192,-0.97865051,"Small group of denarii and radiates and a finger ring found together, possible purse hoard.",NA,III century
France,1830,3288,KINGERSHEIM,1100,249,251,47.789641,7.334499,"1,100 or 1,000 coins found with a bronze vessel. and gold coins from Antoninus Pius to Trajan Decius (AD 249-251).",NA,III century
France,1967,12783,COLONNE 1967,1898,296,297,46.884,5.575,"1,898 coins: 2 denarii, 1,895 antoniniani (radiates), 1 nummus: Valerian I - Tetrarchy I (AD 296-297).","Musée d'Archéologie de Jura, Lons-le-Saunier, France",III century
Bulgaria,1969,12085,SOFIA 1969,315,236,236,42.693,23.372,315 denarii: Vespasian - Maximinus I Thrax (AD 236).,"National History Museum, Sofia, Bulgaria; inv. no. 2319/1-315",III century
Poland,1877,13666,GRYFICE - SURROUNDINGS,10,275,276,53.917924,15.197409,Ten antoniniani of which one of Tacitus.,Lost,III century
"Wales, United Kingdom",1950,43,PYLE,10,275,285,51.506152,-3.7304226,"Two radiate minimi (8 and 7 mm, 0.40 and 0.34 g., one with head to left, and one from dies too big for the flan), found with 'about seven others' and a coin of Victorinus (Elmer 743, slightly worn) were discovered on the 13th tee of Pyle and Kenfig golf-course, before 1955. There were also some fragments of pottery.",National Museum of Wales (part); Grosvernor Museum (part),III century
Bulgaria,1973,12074,DUSHANTSI,1086,253,268,42.6969,24.2606,"1,088 denarii and antoniniani were found in a copper vessel: Septimius Severus - Valerian I and Gallienus/Gallienus (sole) (AD 253-268).","National History Museum, Sofia, Bulgaria; inv.nos. 9221-10309",III century
France,1850,7311,NEUVY,301,276,282,46.562,3.29,"The hoard comprised approximately 300 'small bronze' Roman coins, probably radiates. Only one coin was described, a radiate of Probus with a MARS VICTOR reverse.",NA,III century
Slovenia,1934,2896,DVOR,322,260,268,45.808,14.968,(c. 400) 322 antoniniani/radiates: Trajan Decius - Gallienus (AD 257-258); silver weight: 87.9 - 401.5g+,"National Museum Ljubljana, Slovenia (227 coins); Archaeological Museum Zagreb, Croatia (95 coins); dispersed",III century
Luxembourg,1817,7447,ALTRIER 1817-1818,5,222,235,49.75,6.327,"The hoard comprised two aurei of Commodus, some silver denarii and an unknown number of bronze denominations. A further three solidi, including one of Constantine I and one of Constans, as well as a poorly described issue were also found although it is to be doubted whether they formed part of the hoard.",NA,III century
Bulgaria,1959,10058,MIKRE 2,1007,253,268,43.035,24.522,"1007 silver coins: 201 denarii, 806 antoniniani: Trajan - Valerian I/Gallienus (AD 253-268). Together with a silver brooch.","History Museum, Lovech, Bulgaria; inv.no. 1-1007",III century
Bulgaria,1963,10442,SHUMEN - COUNTY 1963,20,238,244,43.3791,27.0236,Unknown number of provincial bronze coins. 20 pieces entered the museum collection in Shumen: Septimius Severus - Gordian III (AD 238-244).,"Regional History Museum, Shumen, Bulgaria; inv. no. 825-844 (20 coins)",III century
Bulgaria,1957,12126,IZBEGLII 1957,22,244,249,42.043,25.002,Unknown number of provincial bronze coins found in a ceramic vessel. 22 coins entered museum collection in Plovdiv: Septimius Severus - Philip I (AD 244-249).,"Museum of Archaeology, Plovdiv, Bulgaria; inv.no. 2168",III century
France,1930,6360,LA BÉGUDE-DE-MAZENC,141,270,270,44.551,4.937,The hoard comprised a ceramic urn containing an unknown number of third century Roman coins stuck together with corrosion products. They were found on the site of an Iron Age oppidum. 141 coins: Septimius Severus - Quintillus (AD 270),"Cabinet des Médailles, Paris, France",III century
"England, United Kingdom",2007,424,ASHBOURNE AREA,2,287,289,53.010819,-1.6586542,"2 aurei of Carausius, found in spoil after the construction of a building near Ashbourne.",NA,III century
Romania,1975,3058,CÂMPULUNG-MUSCEL,49,223,223,45.278475,25.048932,Unknown originally number of coins. 49 denarii recovered: Vespasian - Severus Alexander (AD 223); silver weight: 70.2-143.0 g.,"History Museum, Câmpulung, Romania",III century
Romania,1951,2635,GEOMAL,216,242,244,46.261,23.623,"216 silver coins found with a ceramic vessel: 215 denarii, 1 antoninianus: Commodus - Gordian III (AD 242-244); silver weight: 303.1-491.4 g.","Muzeul Unirii Alba Iulia, Romania",III century
France,1800,12662,MONTMARTIN-EN-GAIGNES,18,260,269,49.275,-1.1459,"40 asses and sestertii. 18 coins entered the collection Gerville: 1 Antoninus Pius, 1 Marcus Aurelius, 16 Postumus.",Collection Gerville,III century
