country,year_of_discovery,find_spot_id,find_spot_name,total_number_of_coins,terminal_year_earliest,terminal_year_latest,lat,long,summary,disposition
Greece,1934,6715,ATHENS 1934 AGORA,13,267,267,37.9743,23.7209,"A hoard of 13 provincial coins of Athens (period VI), excavated in 1934 near a late wall, north of the Tholos. Their burial has been ascribed to the sack of Athens by the Herulians.",NA
France,1836,6335,LYON 1836 2,25,145,145,45.78,4.799,"25 silver denarii were found along with a considerable amount of human b1, interpreted as being an indicator of a battlefield site.",NA
Ukraine,1898,18207,ZABUZHYE,100,180,192,48.878692190133,28.768755914953,Hoard of circa 100 denarii. 18 coins were documented: Antoninus Pius - Commodus (AD 180-192). W8: 29.86.,NA
Serbia,1882,16618,VELIKO ORAŠJE,202,117,138,44.360662,21.073992,Over 200 silver coins from Vespasian to Hadrian (Ad 117-138). No detailed information.,M. Stojanović (former); M. Vujičić; dispersed
UK,1914,1834,WROXETER (SITE VIA),26,117,138,52.667915,-2.6520755,"During the excavation of the Roman town, 2 small hoards of both silver and bronze were found from below the front of site VI. Hoard A comprised 23 coins, ending with Hadrian.",NA
Israel,1982,8515,HEBRON 1982,53,132,136,31.533,35.1,The hoard comprised a few tetradrachms and approximately 50 denarii from the Second Jewish Revolt (AD 132-136).,NA
UK,1882,15153,FAIRLIGHT,2,-50,-20,50.885896,0.67142122,"Evans refers to 2 coins found at Cliff End, Hastings, in 1882. Haselgrove (1978, 42) lists a second quarter stater, citing Allen as the source of the information, but the basis for this suggestion is unclear.",British Museum
Turkey,2010,16252,PARIUM 2010 ODEION,249,408,423,40.424148,27.067945,"249 coins : 1 antoninianus (radiate), 248 nummi found in the Odeion's cavea: Quintillus/Aurelian (Divus Claudius II) - Theodosius II (AD 408 423). No traces of a container.",NA
France,1840,7234,PORCHEUX,160,270,275,49.331,1.924,The hoard comprised 160 Roman bronze and billon coins from Severus Alexander to Aurelian (AD 270-275).,NA
Italy,1951,13812,GRELLO,39,161,161,43.208791,12.738033,39 Roman imperial denarii found with a ceramic vessel: Vitellius - Marcus Aurelius (AD 161-180).,NA
France,1875,7515,CHANTENAY-SAINT-IMBERT 1875,2,177,192,46.733,3.184,"2 medallions (Hadrian, Commodus) were found with a vessel. Together were 7 bronze tintinnabula, 1 patera, and 2 iron objects.",NA
France,1890,7084,ATHIES-SOUS-LAON,111,309,309,49.575,3.69,"The hoard comprised 111 nummi from Diocletian to Constantine I and Licinius I with a tpq of AD 309. All coins came from the mints of Trier or London but unfortunately, TAF does not elaborate on the mint distribution by emperor.",NA
Poland,1898,13705,PUCK,5,467,472,54.71795,18.411492,"5 solidi: Theodosius II 2, Libius Severus 1, Anthemius 2 (AD 467-472).","Museum of Archaeology, Gdańsk, (4 coins), High-School, Gdańsk (1 coin) in 1898"
Turkey,1922,10217,PRIENE 1922 B,186,379,395,37.661,27.303,186 nummi from the time of Theodosius I (AD 379-395).,NA
Hungary,1906,2889,KAB-HEGY,141,253,259,47.046,17.657,"141 silver coins: 3 denarii, 138 antoniniani: Septimius Severus - Valerian I and Gallienus (AD 253-259); silver w8: 178.1-367.1 g.",NA
Egypt,2015,20634,BERENIKE,14,14,37,23.945530400406,35.491188078859,"14 early Roman bronze/provincial coins found with ""a small coarse ware jar...at least 1 had been minted at Alexandria during the reign of Tiberius (14-37 AD).""",NA
Spain,1971,17481,COCA 1971-1973,20,388,393,41.218132748797,-4.5215748922519,20 nummi found together: Constans - Theodosius I (AD 388-393). Possible a purse/pocket-m1y,"Museo de Segovia, Spain"
Poland,2005,13649,ELBLĄG COUNTY,4,493,526,54.163642,19.39826,"4 coins found on a field. 3 of them on a radius of 1 m, the other 50 m away: denarius Hadrian, solidus Marcian, solidus Leo I, gold imitation Anastasius I (AD 493-526).",Private collection
France,1819,5520,BAVAY 1819,2000,253,260,50.3,3.79,The hoard comprised a black ceramic vessel with a lid containing between 1800 and 2000 radiates. No further information about the composition of the hoard was given.,NA
France,2008,7626,ANGELY 2008 2,73,270,275,47.564,4.021,The hoard comprised 1 denarius and 72 antoniniani (radiates) ending with coins of Aurelian (AD 270-275) found with a bronze vessel.,NA
France,1957,3677,ESCOUSSANS,26,260,269,44.686724,-0.259229,26 antoniniani (radiates) found with a ceramic vessel: Philip I - Postumus (AD 260-269); silver w8: 8.0-31.5g.,"Prof. J. Coupry, Faculté des Lettres de Bordeaux, Director of Bordeaux Department for Antiquities"
Greece,1938,6867,IERISSOS Θ 1938,2,193,217,40.398,23.877,"The hoard comprised 2 Roman Provincial coins (Thessalonica), found in grave Θ in Ierissos.","Numismatic Museum, Athens"
Austria,1844,13220,BAD GLEICHENBERG,56,283,284,46.871,15.903,"74 (FMRO VI/1), around 60 bronze coins (Dembski 1977) were found in a Roman well. No certainty whether these coins belonged to a hoard or they were single finds as votive offerings. The coins minted segment: Tiberius - Numerian.",NA
Luxembourg,1842,7444,DALHEIM-RICCIACUM 1842,24000,302,303,49.543,6.259,"The original hoard comprised of approx. 24000 ""medium and small bronze"" coins (folles for the most part, some fractions, serveral argentei and billon as well as some radiates). Only circa 14000 have a basic description of the reverse type and emperor (not included here). Others are recorded to greater detail. The hoard was split and a significant part was sold by De la Fontaine (governor) to Brussels, but there is no catalog. There may be some at Cologne (1324) but the largest portion went to Rollin et Feuardent (paris) in 1874. The hoard comprises 34 nummi from Diocletian to Galerius with a tpq of AD 302 to 303. No further details are given about the discovery or context of the hoard.","Cabinet des Médailles du Musée d'Histoire et d'Art, Luxembourg (inv.nos. 162-194); Staatliche Museen zu Berlin, Münzkabinett, Germany (34 coins)"
France,1998,12804,RENNES 1998,7,12,14,48.114,-1.68,"7 coins: 2 republican quinarii, 1 imperial denarius, 1 dupondius, 3 asses: Republic - Augustus (AD 12-14).",NA
France,1985,3586,BORNEL,251,275,275,49.199,2.207,The hoard comprised a black ceramic vessel containing 270 antoniniani (radiates) from Gallienus to Aurelian. Hobbs estimates a silver w8 of 73.9g and 336.5g,NA
Austria,1957,13293,LAURIACUM 1957 2,15,364,388,48.221,14.474,15 coins found in the rubble of floor of Roman edifice: Claudius II - House of Valentinian I (AD 364-383).,NA
Poland,1909,13513,SOPOT,81,161,176,54.441944,18.559722,81 denarii found with a ceramic vessel while building a new house: Otho - Marcus Aurelius (Faustina II) (AD 161-180).,"National Museum of Gdańsk, Poland"
France,1999,12800,MONT SOUVANCE,104,-19,-18,47.302,6.219,"104 denarii: 99 republican, 5 of Augustus (AD 19-18 BC).",NA
Italy,1889,14244,ROME 1889 - VIA MONTE POLACCO,300,253,260,41.894352,12.493805,"300 silver and billon coins: 1 Augustus, 1 Vespasian, ending with Valerian I (AD 253-260).",NA
UK,1990,14770,THORNBOROUGH,102,286,293,51.990794,-0.95285211,HER record of a hoard of 102 coins found in the river at Thornborough. Appears to be a hoard dislodged from the river bank rather than an accumulation of finds deposited in the river. Latest coin Carausius or Diocletian.,NA
Egypt,1933,7758,KOM AUSHIM A16,33,52,53,29.52006,30.90227,33 billon tetradrachms of Alexandria found in a heap on the floor of an underground room during excavation of a house.,Ann Arbor
France,1834,7457,MÂCON 1834,20,211,217,46.321,4.818,The hoard comprised a gold necklace and 20 copper-alloy coins from Commodus and Caracalla. The archive report questions whether this deposit represents a horad but does not provide any further explanation.,NA
Greece,2006,6901,PELLA WEST CEMETERY 2006 (KER. 21),7,193,235,40.763,22.526,"A hoard of 7 bronze coins from the Severan time (after AD 192), found in grave 21 in the western cemetery of Pella.",NA
Italy,1858,13760,TEULADA 1858,1000,1,200,38.967979,8.771224,Hoard of more than 1000 coins of the Early empire found under a slab in a cave. The coins were sold by the finder. Few of them were in the museum of Cagliari in 1858.,"Museum, Cagliari, Italy (some coins, in 1858)"
France,1878,7049,LA FERTÉ-GAUCHER,23,238,244,48.781,3.305,The hoard comprised a silver patera on which were placed 23 denarii or antoniniani (radiates)(?) of Gordian III (AD 238-244).,NA
Belgium,1953,9233,GRAND HALLEUX,40,217,218,50.326,5.907,118 coins : 114 bronzes and 4 denarii (1 nummus of Constantin intrusive),NA
Poland,1925,13527,TOKARY,433,193,194,50.803333,22.638889,Hoard of circa 600-700 denarii. 433 pieces were studied: Trajan - Septimius Severus (AD 193-194).,NA
France,1898,7321,YZEURE,91,249,251,46.566,3.355,"The hoard comprised a white ceramic vessel containing 84 or 85 worn sestertii of Augustus to Trajan Decius. In 1901, a further 5 dupondii and asses of Vespasian, Trajan, Hadrian and Faustina I were found, as well as a worn sestertius and a potin Iron Age coin depicting a horse surmounted by lyre. It is likely that these coins formed part of the earlier hoard.",NA
Germany,1830,17312,BAUTZEN,4,268,270,51.1849,14.4172,"The coins (at least 5) were found in 1830 on the premises of Proitzschenberg, near the 'Lehmmauer'.",NA
Germany,1857,17044,HÖCHST,80,330,337,50.1015,8.5526,Around 1857 a developer found a roll with 80 identical coins (all with she-wolf suckling twins) on Bolongarostraße. Coins were individually sold and can't be traced any more.,NA
Bulgaria,1966,12084,SOFIA 1966,227,249,251,42.6973,23.3205,227 denarii and antoniniani found in ceramic vessel during archaeological excavation in a villa rustica: Maximinus I Thrax - Trajan Decius (AD 249-251).,"National History Museum, Sofia, Bulgaria; inv. no. 2548/1-240"
Germany,1870,16598,BURG DELLINGEN BEI BRUGGEN,27,145,176,47.92439,8.41776,27 bronze coins (Tiberius - Marcus Aurelius) found in an ash layer covered by a st1 and interpreted as a votive deposit.,NA
Israel,1996,7639,CAESAREA 1996,81,383,395,32.4995,34.8911,The hoard comprised 81 bronze coins dated between AD 341-346 and AD 383-395.,Israel Antiquities Authority (IAA 67983-68063)
France,1979,3646,CURTIL-SOUS-BERNARD,84,260,260,46.58,4.616,84 antoniniani (radiates) from Gordian III to Valerian I nd Gallienus (AD 260); silver w8: 24.2-151.3 g.,"Musée Mâcon, France"
France,1899,3733,IZERNORE 1899-1966,96,260,274,46.2036,5.5627,"The hoard comprised 57 radiates recovered by excavators from the Touring Club de France in 1966. To these it is possible to add another 40 coins of the same date found at the same findspot in 1899 and likely to be part of the hoard. The hoard was found on 2 separate occasions. The first coins were found in 1899. The circumstances of their discovery are unknown. A second group of coins were then discovered during an archaeological excavation in 1966. Silver: 9, 48 coins; Silver w8: 2.7",NA
Portugal,1967,3635,CONIMBRIGA 1967,56,269,271,40.099,-8.494,56 antoniniani (radiates) found on the western wing of the cryptopórtico of the forum of Conimbriga: Gallienus (sole) - Victorinus (AD 269-271).,"Museu Monográfico de Conimbriga, Portugal"
France,1949,2967,LAY,1127,222,235,45.971,4.227,"According to the catalogue prepared by P. Fustier, the hoard comprised 280 denarii and 847 antoniniani (radiates). However, this total must be considered as approximate as Fustier identified numerous coins as being radiates of Plautilla, a combination that does not exist. The hoard was found by a quarry worker called Rodriquez. It was almost completely dispersed although the Musée de Roanne did acquire 4 denarii of Septimius Severus, Julia Domna, Caracalla and Plautilla. Silver w8: 2064.9-4044.9g.",Musée de Roanne
France,1842,5776,DAMVILLE,5,162,163,48.87,1.073,"The hoard was found in a heap of st1s without any obvious container and comprised 'some Roman gold coins. There is some debate over the number of coins found. According to Chassant, there were 5, but Leclerc de Pulligny suggests there was 'a multitude'. Pulligny also mentions a coin of Lucius Verus, but this is not recorded amongst the coins examined by Chassant. Found in a pile of st1s with no obvious container.",Miard
Czech Republic,1916,15879,STARÝ KOLÍN 1916,3,176,180,50.00941,15.291594,"Group of 3 Roman coins: Antoninus Pius (Diva Faustina I) 1 denarius, 1 sestertius, Marcus Aurelius (Diva Faustina II) dupondius (AD 161-180).","Regional museum, Kolín, Czech Republic"
Romania,1905,9170,AȚEL,376,238,244,46.157,24.479,"376 silver coins from Elagabalus to Gordian III (AD 238-244). Found in a cooking pot together with silver brooches, bracelets, fingerings, chain.","Brukenthal Museum, Sibiu, Romania; mixed with the rest of museum collection; National History Museum of Romania, Bucharest; jewelry."
Bulgaria,1997,10285,OSENETS 1997,230,249,251,43.555,26.391,30 aurei and several hundred denarii and antoniniani up to mid-3rd century. The coins were found together with 4 golden rings with gems and a gold ingot.,NA
UK,1817,18,CAMERTON 1817 C,334,271,274,51.302215,-2.4603989,"1 of 3 coin hoards found in a villa on 8een Acre Field, all buried just before the end of the 3rd c. AD. 334 coins were extracted from a hole sunk in the earth below 2 large st1s, placed as it seemed, purposely above it. The coins were of Gallienus, Probus, Tacitus, and Claudius Gothicus.",NA
Poland,1998,13553,JELENIA GÓRA 1998,268,364,388,50.902748,15.736464,268 'copper coins' from the end of the 3rd century AD to the House of Valentinian. Most of the coins belong to the House of Constantine.,NA
Belgium,1819,3575,BEEZ,5000,271,274,50.468,4.922,(5000+) 14 antoniniani (radiates): Gallienus - Tetricus I (AD 271-274),"Archaeological Museum, Namur, Belgium (13 coins)"
Romania,1913,3280,JELEDINȚI,27,238,244,45.803,23.076,"(58) 14 coins were donated: 7 republican denarii, 6 imperial denarii, 1 provincial bronze: Republic - Gordian III (AD 238-244); silver w8: 76.6-205.9 g.",Dispersed
France,1864,3761,LE MANS 1864,838,260,269,48.003,0.191,"The hoard was found deposited in an old wall and comprised 838 antoniniani (radiates). Hucher compiled a catalogue of 810 coins: Trajan Decius - Postumus (AD 260-269). Hucher acquired 351 coins for the Musée du Mans (Manuscript of entries 1863-1909, p. 4 and 5) and the Hospice kept 487 coins.Silver w8: 227.2-1046.5 g.",Musée de Mans
Slovenia,1954,16525,MLINI,6,292,293,45.463497,13.633067,6 tetradrachms of Alexandria found in a grave ranging from Probus to Constantine I.,Mestni muzej Piran (Uncertain current location)
France,1876,3782,LONGUÉ-JUMELLES,114,283,284,47.429,-0.06,The hoard was found in a coarseware vessel and comprised 114 antoniniani (radiates). TAF comments that the presence of the coin of Magnia Urbica is very unusual. It questions whether this coin was added to the hoard after its discovery or whether the hoard was only part of a larger assemblage. The hoard was found in a hole surround by a large amount of masonry (possibly ancient) during the demolition of a 15th century building: . Silver: 113 coins; Silver w8: 31.5-140.3g.,Musée d’Angers
Bulgaria,1981,12327,RUEN,81,244,249,42.8,27.284,81 provincial bronze coins discovered in a ceramic vessel: Septimius Severus - Philip I (AD 244-249).,"National History Museum, Sofia, Bulgaria; inv. no. 17 096-17 176"
France,1854,5948,LAC DE GRAND LIEU,20,-100,0,47.083,-1.666,"20 Iron Age bronze coins were found on the shore of the Lac de Grand-Lieu (or according to Hucher, on a jetty in the lake).",NA
Serbia,1976,8212,BELA PALANKA,209,388,395,43.218,22.316,(209) 176 nummi: Constantius I - Theodosius I (AD 388-395).,"Coin Room, National Museum, Belgarde, Serbia; Inv. no. 566"
Russia,2000,18554,PRYAMITSYNO,276,193,211,51.655001641036,35.951002077435,276 denarii including 1 imitation: Vespasian - Septimius Severus (AD 193-211).,Private collection
Turkey,1985,5474,MANYAS,2469,145,160,40.04,27.96,"2469 denarii and provincial silver of which only 210 were recorded - Otho to Antoninus Pius (208 denarii, 2 drachms of Amisus of Hadrian and Antoninus Pius)","Museum of Anatolian Civilisations, Ankara; Balıkesir museum"
